nomor_pendaftaran,kode_mata_pelajaran,nilai_tka
426290429,401110200,45.01
426333452,300210000,14.82
426717828,300110000,35.03
426572486,401250100,5.00
426545008,401002000,38.16
426537562,300110000,42.59
426525404,300210000,21.09
426624351,300110000,45.96
426606898,401130100,27.48
426053137,300110000,51.65
426253440,401121000,73.70
426804293,300210000,21.82
426785694,401240000,90.06
426329536,300130000,62.58
426782305,300110000,56.80
426578633,300210000,23.58
426003489,401000000,23.70
426720028,401000000,23.81
426336197,300210000,62.88
426138480,300210000,5.00
426149616,401000000,24.91
426462151,300210000,34.73
426134613,401000000,25.61
426408005,300210000,16.56
426537169,300110000,66.73
426441907,300110000,54.90
426053137,401000000,32.29
426113479,300210000,18.93
426136297,600070100,69.69
426833562,300110000,67.24
426240070,401110200,39.97
426572486,401220000,59.28
426246081,300110000,5.00
426713026,300110000,65.26
426389227,401000000,49.63
426241343,401110200,48.08
426579434,300210000,14.10
426245788,300110000,45.26
426377938,401000000,34.60
426015299,401250100,22.66
426150046,401110200,37.78
426703681,401220000,84.29
426545008,300210000,18.53
426266590,300210000,49.41
426579434,300110000,61.73
426432686,600070100,39.98
426240070,401000000,36.42
426408182,300310100,74.65
426147708,300110000,56.13
426475943,300130000,47.32
426228854,300130000,57.06
426073194,300210000,5.00
426146957,401241000,42.49
426147496,300210000,20.87
426829046,401000000,29.31
426676875,401241000,60.25
426755626,401000000,31.22
426523499,401110200,38.06
426343267,600070100,57.01
426598806,401110200,50.94
426560689,401241000,54.84
426389616,401241000,46.67
426378096,401000000,42.25
426398624,300210000,21.68
426346990,300110000,57.81
426460728,300110000,56.52
426229452,401241000,49.62
426073805,300110000,44.09
426350723,401000000,41.90
426376143,401000000,42.55
426416260,300210000,18.06
426123653,300110000,63.07
426158228,300110000,43.49
426147005,401230000,63.75
426630078,300130000,77.98
426520725,300210000,61.03
426393415,300210000,22.84
426535924,401121000,5.00
426231736,300110000,48.51
426391028,300110000,69.18
426740117,401130100,27.41
426594981,401240000,60.96
426634985,401000000,55.37
426528261,300110000,70.70
426772559,300210000,53.73
426443109,300110000,51.35
426512393,300210000,20.52
426666428,300210000,22.08
426714132,200010300,58.53
426754824,401000000,24.69
426691813,300110000,57.36
426486612,401002000,39.27
426181200,401130100,22.50
426734981,401000000,39.52
426803871,300110000,40.80
426782501,401000000,39.69
426759145,300110000,46.67
426479058,300110000,52.37
426334384,300210000,23.74
426838102,600070100,67.07
426520740,401000000,30.26
426723376,300110000,56.38
426448509,401110200,43.38
426146152,600070100,40.99
426579785,401000000,56.21
426479055,300210000,52.71
426675655,401250100,39.08
426511774,401000000,42.69
426723970,300110000,50.33
426354498,401241000,44.64
426136297,300110000,5.00
426564200,300230000,44.71
426117970,401000000,25.22
426727081,401110200,47.83
426182351,300110000,63.32
426675118,401250100,50.08
426128331,300130000,72.39
426402126,401240000,55.20
426341768,300210000,5.00
426057808,600070100,60.69
426690103,401000000,44.23
426126302,300130000,68.33
426253440,300110000,57.14
426607763,300110000,64.50
426330185,300130000,73.96
426378805,401110200,62.00
426224945,300210000,21.95
426477717,300130000,79.58
426632268,401000000,38.38
426385130,401130100,46.74
426662826,401000000,51.48
426369583,200010300,49.65
426443406,401000000,31.24
426076535,300110000,52.35
426688884,300110000,47.07
426135211,300110000,54.82
426194142,401000000,40.74
426544080,401121000,46.46
426178747,300210000,25.82
426690477,401000000,38.98
426177950,401241000,85.87
426000009,300210000,21.86
426246706,300230000,35.22
426242054,300110000,35.44
426555267,300110000,75.95
426512124,300210000,28.08
426305160,200010300,66.30
426569687,300110000,44.71
426525368,300210000,12.51
426145609,300210000,5.00
426550038,401000000,34.34
426347718,401240000,58.64
426440861,401110200,54.33
426052726,401000000,40.18
426129660,401241000,72.04
426134895,401002000,37.82
426011384,401110200,42.85
426383930,300130000,71.45
426662269,300110000,38.71
426361460,300210000,5.00
426143411,401000000,41.56
426129299,300110000,43.00
426029883,401002000,30.83
426766967,300210000,27.97
426515316,401002000,32.44
426676875,401110200,42.13
426464159,401110200,75.26
426248490,300110000,61.57
426686886,300210000,18.39
426377310,300110000,54.22
426466541,401241000,54.72
426041679,600070100,77.77
426265175,300210000,25.11
426628897,300110000,42.71
426388863,300210000,25.22
426290615,300210000,25.87
426255231,401130000,5.00
426572985,300210000,46.25
426146152,300110000,41.12
426277929,300110000,53.91
426719879,300110000,50.98
426752958,401000000,35.40
426292110,300210000,26.76
426397159,300210000,43.71
426704850,300130000,80.28
426644158,300210000,48.77
426149616,401130100,44.69
426564200,401000000,32.23
426672350,300110000,45.91
426499404,401000000,49.63
426760920,300110000,52.44
426469576,600070100,47.81
426417023,401000000,37.83
426499404,401110200,46.01
426344383,600070100,50.08
426691813,300210000,24.22
426754824,300210000,27.62
426642320,300210000,27.65
426143411,300110000,42.27
426803506,401000000,44.87
426041679,401000000,32.49
426622988,401000000,44.62
426312351,401220000,84.22
426720028,300210000,22.21
426247321,300130000,60.91
426820776,300110000,52.76
426616839,401000000,34.60
426574885,300110000,42.92
426141931,300210000,27.22
426621302,401000000,23.21
426424335,401002000,31.43
426490889,200010000,57.31
426614168,300110000,57.86
426805182,401000000,16.54
426003643,300210000,36.30
426586991,401000000,40.19
426711699,300110000,46.32
426753766,300110000,50.75
426257890,401110200,39.50
426563793,300110000,39.38
426703681,300210000,36.30
426389029,300110000,64.11
426257642,401000000,26.10
426332563,300110000,72.13
426157127,300110000,57.56
426340329,300230000,85.49
426390863,401000000,38.78
426401203,401000000,22.44
426718315,600070100,45.22
426267110,300110000,50.89
426737408,401000000,44.59
426462521,401220000,73.75
426574583,401000000,33.59
426476968,300210000,21.21
426134743,401250100,48.88
426631009,401110200,39.05
426829260,401220000,66.50
426476241,300110000,44.85
426127425,401110200,46.06
426541477,300110000,43.39
426617235,300210000,18.29
426571741,300210000,5.00
426840943,401002000,33.92
426197141,200010300,45.29
426400205,300210000,25.01
426339619,401000000,35.03
426831271,401241000,72.95
426519281,401241000,77.78
426336755,401000000,39.15
426472299,300110000,45.39
426751672,401000000,33.65
426570853,300210000,20.44
426383930,300210000,48.92
426348768,300110000,53.27
426243866,300130000,67.87
426341676,401000000,29.88
426140486,300110000,68.58
426341676,401002000,35.58
426468728,401000000,39.10
426334399,300110000,52.49
426282875,401000000,50.34
426134350,401000000,34.43
426151562,401000000,31.93
426701607,300210000,20.14
426526161,300210000,21.07
426078113,600070100,73.60
426131340,401000000,38.21
426346990,401230000,54.57
426058054,300210000,20.32
426128508,600070100,44.40
426306684,401000000,26.30
426350084,401002000,16.92
426285514,300210000,51.35
426727835,401240000,54.76
426348124,300210000,27.59
426139471,401110200,36.24
426687960,401110200,47.18
426330042,300210000,57.90
426131340,401130000,21.16
426690383,300210000,5.00
426279230,300110000,53.74
426690236,401002000,22.50
426401203,401240000,38.75
426803387,300210000,20.61
426560830,401250100,45.80
426079484,300110000,55.83
426537937,401002000,49.59
426326766,300110000,42.62
426344673,300130000,75.79
426064878,300210000,18.92
426648493,401000000,30.32
426581080,300110000,46.64
426717545,401000000,33.45
426019729,401000000,17.01
426172482,401121000,67.00
426520641,300110000,66.30
426141980,401000000,29.21
426151840,200010300,78.38
426341677,300110000,48.33
426340924,300110000,41.28
426281254,401130100,24.64
426606188,300210000,28.60
426819259,401110200,60.13
426600327,300110000,45.46
426830826,401121000,32.78
426130323,401000000,49.24
426277929,300210000,40.98
426761065,401000000,33.91
426069973,600070100,35.13
426281254,401000000,5.00
426462133,401000000,43.93
426758436,300110000,47.49
426151814,300110000,58.92
426194142,300110000,65.15
426686203,401230000,91.19
426755626,300210000,22.22
426127394,300130000,82.41
426253481,401110200,43.82
426344673,401000000,23.88
426134895,300210000,41.98
426581327,300110000,45.69
426033315,300210000,19.34
426369583,300110000,56.77
426187422,300110000,60.08
426804996,401000000,40.78
426449792,401250100,22.72
426169605,401220000,75.13
426725917,600070100,53.66
426804045,300210000,36.78
426386207,401002000,43.41
426425269,300110000,49.29
426587940,200010300,78.58
426331674,401000000,24.41
426041639,300210000,5.00
426737381,600070100,47.91
426640226,401230000,54.93
426161024,600070100,67.28
426557737,300110000,54.79
426564049,401241000,49.81
426432248,200010300,64.06
426341623,401130100,39.39
426147496,401000000,27.89
426524970,200010300,53.98
426725594,300210000,31.77
426243874,401000000,33.67
426148422,200010000,63.19
426673171,300110000,38.08
426391497,401000000,28.38
426784345,401220000,84.71
426233243,401130100,41.91
426072861,300110000,54.79
426263105,401241000,75.63
426667692,600070100,46.19
426269355,401130100,44.02
426469026,401002000,43.24
426327180,401110200,78.39
426230480,401230000,51.31
426522391,401000000,30.87
426289155,401110200,62.05
426327882,600070100,38.36
426817782,401002000,41.10
426151840,401000000,40.03
426069801,401000000,34.37
426233126,300130000,62.06
426253613,401000000,49.10
426003552,300110000,54.70
426334544,401230000,63.97
426123417,401121000,37.09
426183290,300210000,31.32
426839576,401121000,34.10
426814109,300230000,37.84
426146762,300110000,53.02
426519384,300110000,43.18
426819259,401130100,52.47
426609505,300110000,41.29
426385130,401110200,48.01
426729060,401220000,71.63
426146940,401130100,33.67
426769597,300310100,79.83
426313522,300110000,53.81
426134613,300210000,36.16
426148788,300210000,18.57
426490532,401110200,48.29
426416832,300210000,24.12
426230722,401241000,65.51
426334399,300210000,24.70
426526448,401220000,65.37
426403401,300210000,26.40
426341563,401110200,64.51
426183055,401130100,34.06
426673240,300130000,82.76
426234473,300110000,52.93
426580856,401000000,48.70
426522945,401110200,70.53
426594964,401250100,33.51
426665059,401000000,48.31
426525368,401230000,59.68
426147208,401220000,78.86
426401588,300110000,56.37
426235373,401000000,37.37
426617547,401110200,57.09
426814281,401000000,26.71
426562175,401110200,47.75
426541477,600070100,53.47
426626217,401110200,43.73
426134804,401110200,54.32
426377310,401000000,35.90
426620333,300110000,50.33
426703230,300110000,58.81
426448509,401000000,41.94
426137302,300210000,26.04
426395298,401220000,60.24
426275493,200010000,45.50
426836765,300110000,49.25
426253647,401110200,58.80
426334939,401000000,24.65
426550277,300130000,66.90
426315817,600070100,41.23
426582413,300210000,17.94
426260635,401000000,26.18
426243819,300210000,23.92
426523250,600070100,62.00
426056469,300210000,19.94
426527814,200010000,46.35
426336905,401220000,72.10
426076535,300210000,29.11
426701607,300110000,52.77
426594981,300210000,28.22
426522007,401000000,27.25
426133250,300210000,5.00
426395341,300210000,27.18
426029909,401110200,48.23
426075314,300110000,57.17
426120311,300110000,49.61
426212726,401220000,70.20
426146762,300210000,34.67
426806222,300210000,28.16
426136338,300210000,26.59
426345064,401110200,60.28
426123653,401000000,27.62
426765398,300210000,5.00
426784069,300210000,25.85
426011023,300110000,46.14
426340696,401000000,54.77
426256329,300110000,36.20
426395298,300130000,66.07
426650046,401230000,56.09
426233237,300110000,45.20
426399135,300210000,28.78
426241131,300110000,56.24
426252897,401130100,97.17
426815380,600070100,57.80
426315952,401110200,66.35
426521144,401110200,39.80
426264230,300110000,51.48
426518352,401230000,91.20
426107522,300210000,17.10
426029909,401220000,75.05
426190307,401241000,66.22
426450645,600070100,65.00
426753398,300210000,22.30
426011197,401002000,32.96
426813750,300210000,24.48
426246300,300230000,39.51
426476776,300110000,58.23
426623477,401000000,35.12
426784345,401000000,23.14
426402812,401000000,35.56
426348384,300110000,57.42
426767060,401220000,79.19
426780226,401220000,81.87
426073046,401130100,34.42
426409466,600070100,52.60
426144313,300210000,21.38
426688633,300210000,22.33
426330657,300210000,26.53
426341694,401000000,44.82
426526260,401241000,53.82
426766972,401002000,42.13
426270024,600070100,57.87
426475697,401130100,49.00
426804045,300310100,79.41
426041679,300110000,67.10
426237597,300210000,5.00
426470475,300110000,43.36
426734823,300110000,56.32
426253666,300110000,63.79
426242054,300210000,22.52
426138107,401000000,59.91
426403363,401230000,89.94
426694145,401241000,56.53
426051492,401000000,34.37
426741028,401240000,66.09
426238288,300210000,30.50
426120844,300110000,56.30
426741341,300110000,68.17
426248193,200010000,65.52
426469576,300210000,23.25
426514130,300110000,58.62
426274723,300110000,42.99
426250954,401110200,71.73
426057808,300110000,48.01
426234473,401002000,47.37
426268286,300210000,27.94
426113479,600070100,43.02
426745537,300210000,5.00
426391497,200010300,63.22
426718803,300210000,46.56
426834127,401220000,83.16
426577607,401220000,64.47
426168985,401130100,46.29
426331794,300130000,65.13
426051492,600070100,57.25
426666514,300210000,24.24
426778085,401130000,43.93
426715369,401000000,36.02
426038617,300110000,53.34
426243160,401000000,42.52
426625356,401110200,58.39
426598806,401000000,37.39
426138480,300110000,46.43
426140535,401230000,60.08
426015936,401000000,28.97
426259068,401000000,45.68
426668442,401220000,73.38
426561299,401220000,91.53
426147847,401000000,31.33
426150332,300230000,44.66
426115157,600070100,59.50
426170560,401250100,61.38
426221194,401000000,28.78
426248792,600070100,48.10
426450276,401000000,51.18
426716684,300210000,19.74
426161594,401000000,31.50
426234399,401000000,42.36
426338318,401241000,80.67
426499404,300210000,29.29
426441413,300230000,48.13
426309524,401000000,35.35
426125993,300210000,52.13
426761183,600070100,58.25
426128833,200010300,62.51
426257360,300110000,52.72
426737381,401240000,55.87
426353473,401240000,53.61
426315479,300210000,15.86
426429152,401002000,47.68
426313522,401000000,43.19
426630078,300210000,5.00
426523615,401110200,51.77
426799014,300110000,58.71
426635412,300110000,56.53
426139840,300110000,50.80
426254015,200010300,70.07
426591689,401000000,36.24
426516427,300110000,59.11
426388798,401002000,43.56
426423388,401000000,31.43
426564200,401002000,26.84
426194433,200010300,52.24
426616262,401130100,34.85
426169052,600070100,46.99
426516414,300210000,42.65
426309077,300210000,0.00
426120353,401110200,48.24
426596701,401110200,51.12
426345020,401121000,28.10
426388798,300210000,23.97
426515316,300110000,43.00
426432686,300110000,49.00
426772559,401000000,39.78
426711699,401241000,56.02
426809188,600070100,43.15
426158920,300230000,42.33
426625356,401130100,28.45
426550308,600070100,43.50
